	word	label_int
114008	shrill	8
52627	fruitless	7
33823	depraved	3
8573	atrophy	3
7375	arrogant	5
35611	digress	1
104746	remarkable	6
92129	persuade	9
137180	vindicate	0
4453	ambush	3
106389	responsible	9
107220	revolting	0
47365	falsity	5
90367	pathetic	7
55025	gluttony	5
82330	musical	0
51001	foreboding	1
94317	plunder	7
83586	nerve	6
120287	sterile	7
56981	guillotine	1
138682	wasted	2
139847	widow	7
22476	coast	6
36133	disappear	3
7325	arrears	5
53246	gallantry	6
22705	coercion	5
29110	cranky	0
77304	masterpiece	4
136967	victim	7
8575	atrophy	5
63871	inaugural	1
58175	hash	5
7277	arraignment	7
34437	despotism	7
19562	chagrin	2
35503	difficult	3
75552	lusty	2
107072	reversal	2
134516	unscathed	6
114466	silk	6
12205	beware	5
63085	imperfection	5
17435	cancer	5
123266	superstar	6
87296	organized	6
46055	expel	5
107986	roadster	6
9305	avalanche	5
66533	insane	3
12005	bereavement	5
87246	organic	6
124753	syringe	3
112236	sentimentality	6
63972	incase	2
65495	inferno	5
99893	punish	3
125832	teeming	2
76125	makeshift	5
101869	ratify	9
131986	unanimity	6
130844	truce	4
102285	rear	5
55489	governess	9
8291	astronomer	1
134505	unsavory	5
33407	demonstrative	7
83682	nettle	2
82006	mug	6
18499	cash	9
1175	accusing	5
15495	broadside	5
92242	pervert	2
47165	fainting	5
116807	sob	7
129432	tramp	2
50358	fluke	8
85585	obstinate	5
17603	cannon	3
73205	liberal	5
101756	rapt	6
81249	moral	9
65475	inferior	5
36802	disdain	2
133719	unity	9
122690	suffocation	0
93567	plague	7
99810	punch	0
52281	friendly	1
126507	terribly	7
126570	terrorist	0
45447	excluded	7
101235	radiation	5
35069	devout	9
2496	adviser	6
47775	fat	5
46131	experiment	1
28960	cracked	0
54995	glum	5
90670	payback	0
19599	chairman	9
134684	unsurpassed	4
9063	austere	3
40995	edict	5
72961	lesson	1
80215	mistaken	5
130053	treacherous	3
13905	bombardment	5
32729	definitive	9
52165	frenetic	5
127100	thief	0
13887	bomb	7
43377	entangled	7
5901	anxiety	1
300	abomination	0
25201	condemnation	1
31743	deadly	3
50986	fore	6
54586	giving	6
128955	touched	5
127595	thug	5
30085	crusade	5
137915	voodoo	5
72475	leer	5
88423	overthrow	3
30687	cursed	7
132845	undesired	5
113620	shock	0
76846	march	6
84994	nurture	4
114137	shun	7
107843	risk	3
36065	disaffected	5
31182	daft	2
107036	reverence	6
114210	sickening	0
134875	untrustworthy	5
51125	foreigner	5
76865	margin	5
25190	condemn	0
22786	cogent	6
77546	matrimony	6
135524	vacation	4
91665	perish	5
72463	leeches	3
77031	marriage	1
15725	brunt	5
69397	jarring	7
13218	blindfold	8
18205	caricature	5
39266	downy	6
14990	brazen	0
56839	guard	9
47362	falsity	2
62142	idiocy	2
6751	arbitration	1
67187	insurmountable	7
113777	shortage	7
43444	entertaining	4
8106	assuage	6
305	abomination	5
95361	possess	1
79834	mirth	4
65162	ineptitude	2
45383	excitation	3
8783	attorney	3
78626	merit	6
9756	backbone	6
101341	raffle	1
11899	benefactor	9
67140	insulting	0
101410	rail	0
79312	mildew	2
140817	worry	7
101815	rash	5
129950	traumatic	0
137947	vote	7
101209	radiance	9
93345	pique	5
101025	quiz	5
116846	sociable	6
31185	daft	5
74222	livid	2
67656	interlocutory	6
53926	gem	6
45691	exhaustion	1
103576	reformation	6
37716	disseminate	6
115557	slayer	7
72966	lesson	6
116185	smelling	5
47295	falling	5
112043	senile	3
50935	force	5
105565	reprisal	5
139165	weep	5
86619	opera	9
8895	audacity	5
13445	blot	5
119611	star	1
11473	bee	3
138508	warn	8
87199	ordination	9
91891	perpetuate	1
79788	miracle	8
82232	murky	2
35350	dictatorship	0
6059	apologetic	9
24479	compliance	9
64656	indemnity	6
30983	cyanide	3
71054	labor	4
52424	frolic	4
35123	diagnosis	3
102482	recalcitrant	2
46226	explain	6
129479	tranquility	9
57385	hag	5
85330	obliterate	0
457	absentee	7
122380	subversion	0
122398	subversive	8
40192	dung	2
8555	atrocious	5
78145	melancholic	5
102750	recklessness	0
10695	barren	5
20326	cheerfulness	6
58954	hedonism	4
132480	uncontrollable	0
140998	wreck	8
4429	ambition	9
66077	inhuman	7
5590	antagonist	0
130996	truth	6
116045	slump	5
75858	magical	8
106296	respects	6
71059	labor	9
52106	freely	6
49855	flaunt	5
112164	sensual	4
95008	pop	8
120485	stillborn	5
104975	rencontre	5
36545	discontent	5
35232	diaper	2
67935	intervention	5
54680	glaring	0
98546	prop	6
137425	virus	5
82237	murky	7
81975	muff	5
40127	dull	7
119328	stagger	8
11374	beautiful	4
87036	oration	6
3335	ailing	5
129474	tranquility	4
77257	massacre	7
18179	caretaker	9
77063	marry	3
53623	gash	3
37730	dissension	0
36575	discontinuity	5
85995	offender	5
1726	addresses	6
35939	diplomatic	9
77314	mastery	4
13393	bloodshed	3
126393	terminal	3
135788	vanish	8
12131	betrothed	1
125432	tariff	2
58293	hatred	3
75390	lunatic	0
92260	pessimism	0
135115	uphill	5
33830	depravity	0
114732	sinful	2
65547	infidelity	7
3197	agony	7
85634	obtainable	4
85910	odious	0
113857	shot	7
105046	renewal	6
92901	picnic	1
64823	indifference	3
19879	chaplain	9
61611	hurry	1
13107	blemish	7
50826	football	6
122706	sugar	6
104116	rehabilitate	6
132495	uncontrolled	5
84099	noble	9
131170	tumult	0
75255	ludicrous	5
36187	disappointing	7
1049	accredited	9
65195	inert	5
132235	unbridled	5
43478	enthusiast	8
87286	organize	6
44205	erratic	5
131796	ultimately	6
114835	sinner	5
50933	force	3
77991	medical	1
33161	delivery	1
47787	fatal	7
45116	exalt	6
81313	morgue	3
79315	mildew	5
38893	domination	3
58876	heavens	6
62787	immoral	7
140781	worm	1
36265	disaster	5
60223	holiness	3
34505	destroyer	5
52675	fudge	5
34155	desecration	5
71051	labor	1
13825	boisterous	5
114237	sickly	7
85333	obliterate	3
68320	invade	0
127466	thrill	6
5277	animosity	7
28843	coward	3
5181	angling	1
29245	crazy	5
92393	phalanx	3
2066	admissible	6
45401	excited	1
99930	punitive	0
33617	departed	7
8245	astray	5
52145	freezing	5
140035	wince	5
108495	rotting	5
18496	cash	6
100475	quagmire	5
25519	confidential	9
24256	competency	6
35948	dire	8
48486	fervor	6
15765	brute	5
16563	busted	3
48733	fiend	3
73528	lightning	8
101800	rascal	0
49926	fleet	6
32875	degenerate	5
107327	rheumatism	7
86183	ogre	3
8631	attainable	1
75372	lunacy	2
93095	pillage	5
56463	grizzly	3
52299	friendship	9
102924	reconciliation	4
65175	inequality	5
47501	fancy	1
82845	nappy	5
8615	attacking	5
48785	fighting	5
119975	stave	5
72093	laxative	3
54775	glib	5
29518	crescendo	8
24490	complicate	0
106503	restrained	3
48092	feces	2
89394	parade	4
29697	criticism	7
120597	stint	7
87001	oracle	1
141441	yearning	1
7769	aspiring	9
18796	cater	6
75101	lovely	1
87868	outrageous	8
66725	insolent	5
5067	anchorage	7
96801	preservative	1
61106	housekeeping	6
4654	amour	4
20544	child	4
121045	stranded	5
49955	fleshy	5
109656	sanctification	6
114815	sinister	5
66087	inhumanity	7
121966	sublimation	6
141265	xenophobia	5
16910	cad	0
66685	insignificance	5
29948	crowning	8
74160	litigious	0
98175	prohibition	5
18633	casualty	3
5256	animated	6
138702	wasting	2
91170	penetration	0
117965	speck	5
92906	picnic	6
245	abnormal	5
24414	completing	4
29863	crouch	3
64047	incest	7
112424	serenity	4
62783	immoral	3
109426	saintly	6
59526	heroics	6
104175	rein	5
75475	lurk	5
68611	inviting	1
130223	trembling	3
10377	bankrupt	7
76243	malignancy	3
100821	quest	1
135486	utopian	6
131165	tumour	5
33563	denunciation	3
63321	importance	1
67009	instructions	9
63767	inadequate	7
135365	useless	5
86421	ongoing	1
68990	irritable	0
113121	share	1
113876	shoulder	6
60636	hopeful	6
3611	alerts	1
118574	splendor	4
29959	crucial	9
86345	omnipotence	5
25961	conjure	1
128875	torture	5
45765	exigent	5
115130	skewed	0
139947	wildfire	7
49034	finally	4
56995	guilt	5
133227	unfavorable	7
137278	violent	8
72346	learning	6
56886	gubernatorial	6
64522	incubus	2
35596	dignified	6
132986	undying	6
62175	idiot	5
23926	communicative	6
97636	probity	6
106486	restoring	6
37675	dissatisfaction	5
59169	helpful	9
58383	hawk	3
16315	burglar	5
52296	friendship	6
140827	worrying	7
58260	hate	0
40606	earnest	6
112635	setback	5
109075	rupture	5
131755	ugly	5
60305	homesick	5
100006	puppy	6
30023	cruelty	3
60631	hopeful	1
36220	disapproved	0
36090	disagreeing	0
58869	heavenly	9
71876	laudable	6
134255	unprotected	5
108763	rubble	3
139976	willingness	6
62332	illegal	2
106847	retribution	7
47475	fanatic	5
2354	advent	4
76086	major	6
15645	brothel	5
34603	detainee	3
79679	ministry	9
109865	sarcoma	5
73079	level	9
44924	evergreen	4
138032	vulgar	2
66755	insolvent	5
120047	steal	7
82495	mutiny	5
25552	confined	2
101763	raptors	3
51939	framework	9
94929	pontiff	9
137969	votive	9
80432	mocking	2
116523	sneak	3
47975	fearful	5
75455	lure	5
77976	mediation	6
63591	improvise	1
118045	spectral	5
54301	germination	1
100395	quack	5
139206	weight	6
22021	climax	1
83326	needle	6
16826	cab	6
83593	nervous	3
13785	boil	5
123035	sunk	5
90026	partnership	6
40507	dysentery	7
20541	child	1
101575	rambling	5
77212	masochism	2
125589	taught	9
18493	cash	3
87136	ordained	6
115450	slash	0
38863	dominant	3
80265	misunderstand	5
3239	agreeing	9
98855	prosecution	5
88825	painful	5
16925	cadaver	5
127484	thriving	4
13424	bloom	4
141699	zealous	9
56975	guile	5
38072	distress	2
66230	injustice	0
71659	larger	9
20185	chatty	5
21993	cliff	3
106008	resignation	8
34412	despise	2
21439	civilization	9
47845	fatigue	5
122429	succeed	9
48256	fellowship	6
17448	candid	8
27179	contributor	9
70520	kicking	0
30950	cutting	0
115902	sloppy	2
17560	canker	0
76	abba	6
22265	clouded	5
15674	brotherly	4
24946	concentric	6
31177	daemon	7
116500	snarling	0
83306	nectar	6
119789	statement	9
122622	suffering	2
140293	witch	3
43738	epidemic	8
100099	purify	9
45455	excluding	5
67364	intense	4
77989	mediator	9
44753	euthanasia	3
108256	romanticism	6
19567	chagrin	7
101963	rattlesnake	3
33920	deprivation	0
5275	animosity	5
110614	scholarship	4
75206	loyalty	6
97351	princely	1
8146	assurance	6
81510	mosque	0
34458	destination	8
7830	assault	0
16544	buss	4
68171	intrigue	1
43169	enjoying	9
121447	stroke	7
33330	demon	0
113557	shipwreck	7
56772	gruff	2
1076	accueil	6
32205	declination	5
76483	mangle	3
119713	startle	3
21021	church	1
100635	quarrel	5
141210	wrongdoing	0
85990	offender	0
5850	antithesis	0
11554	befriend	4
72016	lavish	6
5855	antithesis	5
79136	microscopy	6
24632	compost	2
38157	disturbed	7
89063	palsy	3
69415	jaundice	5
120885	storm	5
32803	deformity	3
32355	decrepit	5
126035	tempest	5
67447	inter	7
52985	furor	5
110629	school	9
11364	beautification	4
133436	unification	6
102776	reclamation	6
104748	remarkable	8
12201	beware	1
136916	vicar	6
125689	teacher	9
102758	recklessness	8
62424	illuminate	4
85987	offended	7
7805	assassin	5
47783	fatal	3
85569	obstetrician	9
137014	victory	4
100795	quell	5
60785	horribly	5
33347	demonic	7
99063	protestant	3
69327	jail	7
13900	bombardment	0
30187	crypt	7
2803	affliction	3
113379	shelter	9
13621	board	1
46484	exquisite	4
99338	prowl	8
108893	ruined	3
134309	unquestioned	9
2826	affluent	6
3100	aggressor	0
125085	taint	5
36975	disheartening	5
136563	vermin	3
24666	comprehend	6
45424	exciting	4
13144	blessed	4
60706	horizon	6
87735	outlandish	5
138473	warlike	3
74332	loathsome	2
11144	beach	4
110325	scandalous	5
139208	weight	8
22990	coldness	0
33145	delirium	5
67706	interminable	6
31517	darkness	7
94875	pompous	5
105426	reporter	6
95364	possess	4
86843	oppression	3
6539	approbation	9
102176	reaffirm	6
117527	soulless	7
137106	vigorous	6
116972	soiled	2
114003	shrill	3
58137	harry	7
131303	turbulent	3
53295	gallows	5
22767	coffin	7
46585	exterminate	5
66705	insipid	5
138285	wallow	5
114247	sickness	7
104842	remiss	2
66781	inspiration	1
44901	eventual	1
91423	perdition	3
14876	brains	6
56355	grime	5
107841	risk	1
72029	law	9
63765	inadequate	5
80381	mobile	1
139709	wholesome	9
130136	treat	6
59346	herbal	6
101985	rave	5
107200	revoke	0
114037	shrink	7
115270	skirmish	0
30165	cry	5
85355	obliteration	5
8536	atonement	6
5723	antichrist	3
136493	verdict	3
67206	intact	6
83723	neurosis	3
81525	mosquito	5
12975	bland	5
130695	troll	5
133770	unjustifiable	0
55164	godly	4
95369	possess	9
66786	inspiration	6
99009	protecting	9
43235	enmity	5
25657	conflict	7
23614	commemorate	4
15946	build	6
137011	victory	1
68031	intimately	1
74513	locust	3
80926	monk	6
81055	monstrosity	5
120905	stormy	5
16869	cabinet	9
141475	yell	5
75515	lust	5
60242	holocaust	2
69936	jubilant	6
63705	inaction	5
433	absence	3
13912	bombed	2
44509	esteem	9
90226	pastime	6
37777	disservice	7
129143	toxin	3
79940	miserable	0
31590	dastardly	0
19619	chairwoman	9
30103	crushed	3
86136	offset	6
85397	obnoxious	7
29475	creep	5
123269	superstar	9
59754	highest	4
79925	misconduct	5
10056	balance	6
95690	poverty	0
55377	gore	7
408	abrupt	8
59115	hell	5
137196	vindicated	6
30027	cruelty	7
97645	problem	5
68325	invade	5
93607	plaintive	7
6143	appalling	3
33275	dementia	5
70219	justice	9
38229	divan	9
90661	pay	1
119269	stable	9
14497	bottom	7
138042	vulgarity	2
44168	erotic	8
72728	leisure	8
106765	retirement	5
116863	socialism	3
108985	rumor	5
11366	beautification	6
31922	debris	2
9900	badger	0
33200	delusion	0
128877	torture	7
8218	astonishingly	8
54069	generous	9
112069	seniority	9
68616	inviting	6
83075	nausea	5
22985	coldly	5
88065	overcast	5
126865	theocratic	5
22375	clumsy	5
127545	throttle	5
64025	incessant	5
95670	pound	0
122925	summons	5
52328	frighten	8
65150	inept	0
7766	aspiring	6
16145	bummer	5
141658	zany	8
36740	discriminate	0
63970	incase	0
119335	staggering	5
111395	secession	5
100056	purely	6
80030	misleading	0
2479	advised	9
64385	inconsiderate	5
130375	tribunal	5
111186	sculpture	6
40300	duress	0
96975	pretended	5
90256	pasture	6
107078	reversal	8
134815	untold	5
72075	lawyer	5
123903	suspension	3
77886	medal	6
55052	gnome	2
77549	matrimony	9
71767	late	7
23866	commonwealth	6
26353	conspirator	3
130012	travesty	2
12714	birthday	4
123506	supremacy	6
6257	appendicitis	7
34850	devastate	0
60486	honeymoon	6
2459	advisable	9
107394	ribbon	4
66799	inspire	9
107763	riotous	3
117346	soothing	6
133155	unexplained	5
82337	musical	7
97745	procrastination	5
40265	duplicity	5
42168	emergency	8
34760	detest	0
31403	danger	3
56956	guidebook	6
111065	scrimmage	5
138711	watch	1
52315	fright	5
140023	wimpy	3
97163	prick	3
99817	punch	7
23373	coma	3
39201	dove	1
130365	tribulation	5
61284	humanitarian	4
50084	flirt	4
12725	birthplace	5
13386	bloodless	6
121335	strife	5
20355	cheesecake	5
140835	worse	5
59877	hindering	7
31636	daughter	6
86785	opposed	5
9335	avenger	5
84422	nose	2
135798	vanished	8
92237	perversion	7
5124	angel	4
101615	rancid	5
38778	dolphin	8
52025	fraught	5
56287	grievance	7
138685	wasted	5
84636	notoriety	6
107390	ribbon	0
42782	endemic	2
105567	reprisal	7
100096	purify	6
127263	thorny	3
47089	faculty	9
105650	repudiation	0
52882	fungus	2
48742	fierce	2
121735	stupidity	5
31082	cystic	2
28346	cosy	6
114702	sin	2
66217	injurious	7
94591	poke	1
68289	intuition	9
46373	expose	3
48521	fete	1
77253	massacre	3
127610	thump	0
135546	vaccine	6
8228	astonishment	8
3856	allegiance	6
89805	parrot	5
35515	difficulties	5
101774	rapture	4
27760	copycat	0
137389	virtue	9
62546	imaginative	6
15913	bugaboo	3
61951	hypothesis	1
138423	warden	3
82688	nab	8
62859	immunization	9
117649	spa	9
136029	veal	9
112935	shady	5
125720	tease	0
134931	unverified	1
113193	shatter	3
29481	creeping	1
125259	tandem	9
71347	lamenting	7
82930	nasty	0
137945	vote	5
13264	bliss	4
50895	foray	5
107296	reward	6
57216	guts	6
33054	delicious	4
42499	enablement	9
51966	frankness	6
98840	prosecute	0
132806	underwrite	6
76535	maniac	5
56280	grievance	0
80911	money	1
57415	hail	5
7835	assault	5
65415	infect	5
29995	crude	5
81755	mourn	5
30339	culinary	9
139274	welcomed	4
36419	disciple	9
71058	labor	8
16487	bury	7
51916	fragrant	6
30135	crusty	5
36745	discriminate	5
5685	anthrax	5
124083	swastika	3
91581	perilous	1
36123	disallowed	3
141003	wrecked	3
6536	approbation	6
9542	awkwardness	2
70751	kiss	1
81365	moronic	5
129691	transitional	1
60827	horrifying	7
69989	judicial	9
132676	underline	6
92016	persistent	6
16629	butler	9
99305	provoking	5
50045	flinch	5
56775	gruff	5
57919	harbor	9
66655	insidious	5
96485	prejudicial	5
69336	jam	6
63556	improved	6
134417	unrequited	7
106763	retirement	3
97196	priest	6
13213	blindfold	3
64052	incestuous	2
20741	chocolate	1
86842	oppression	2
1736	adept	6
112493	serpent	3
133415	unholy	5
132942	undoubted	2
97036	prevail	6
19166	celebrity	6
60823	horrifying	3
19158	celebration	8
130135	treat	5
132147	unbearable	7
65493	inferno	3
124405	swollen	5
11567	beg	7
131895	unable	5
129464	tranquil	4
10576	bargain	6
79645	minimum	5
55370	gore	0
45547	executioner	7
63835	inapplicable	5
133075	unequal	5
85175	obesity	5
56142	greed	2
37770	disservice	0
81576	mother	6
134547	unseat	7
99134	proud	4
126675	tether	5
137339	virgin	9
69057	isolate	7
31172	daemon	2
53348	gambling	8
8036	assist	6
125709	team	9
14645	bovine	5
25316	condolence	6
33585	denying	5
117245	somatic	5
124246	sweets	6
134675	unsupported	5
21446	civilized	6
111035	screwed	5
25458	confession	8
140872	worthless	2
47521	fanfare	1
78187	melodrama	7
115555	slayer	5
303	abomination	3
106391	responsive	1
58586	heal	6
10526	bard	6
65705	influence	5
63336	important	6
76255	malignant	5
66933	instinctive	3
67363	intense	3
876	accommodation	6
110136	savings	6
121445	stroke	5
83759	neutral	9
84986	nursery	6
2756	affirmative	6
35379	dictionary	9
31641	dawn	1
58423	haze	3
61865	hype	5
112829	sex	9
45136	exalted	6
39513	dreadfully	3
36980	dishonest	0
52250	friction	0
13856	bolster	6
84632	notoriety	2
76145	malady	5
58262	hate	2
111530	sectarian	0
24046	companion	6
3431	airport	1
91073	penance	3
77133	martyrdom	3
60790	horrid	0
2219	adoration	9
83735	neurotic	5
41953	embarrassment	3
2359	advent	9
13173	blight	3
16835	cabal	5
25560	confinement	0
27416	convert	6
45626	exemption	6
25540	confine	0
37242	dismissal	2
112103	senseless	3
57879	happy	9
29230	crazed	0
137750	volatility	0
72724	leisure	4
57767	hanging	7
139573	whirlpool	3
134172	unpleasant	2
113396	shepherd	6
53293	gallows	3
134271	unpublished	1
110485	scavenger	5
127309	thoughtful	9
54066	generous	6
137006	victorious	6
86616	opera	6
137755	volatility	5
99280	provocation	0
116209	smile	9
32585	defenseless	5
50043	flinch	3
25469	confessional	9
20014	charitable	4
68330	invader	0
70396	ken	6
5975	apathy	5
87600	oust	0
115533	slavery	3
16353	burke	3
48379	fender	9
25653	conflict	3
114242	sickness	2
101675	ransom	5
39505	dreadful	5
57465	halfway	5
18220	carnage	0
85091	oasis	1
102752	recklessness	2
124536	symmetry	6
53425	gap	5
132105	unauthorized	5
118525	spite	5
123656	surprise	6
29416	creditable	6
115540	slay	0
41714	elite	4
15306	bridesmaid	6
60489	honeymoon	9
13322	blob	2
38689	dogma	9
13266	bliss	6
102981	reconstruction	1
83196	neatly	6
95695	poverty	5
35689	diligence	9
89441	paragon	1
2795	afflicted	5
56713	growling	3
34950	devil	0
84979	nurse	9
116373	smuggler	3
7402	arsenic	2
137073	vigilant	3
45756	exhortation	6
19522	cess	2
333	abortion	3
38385	divested	5
94582	poisonous	2
10126	ballad	6
141671	zeal	1
97856	producer	6
23415	combatant	5
15917	bugaboo	7
59045	heinous	5
50923	forbidding	3
92345	petroleum	5
106733	reticent	3
114207	sick	7
3695	alienated	5
109569	salutary	9
105796	rescue	6
108239	romance	9
135732	vampire	2
62706	immediately	6
107275	revolver	5
72040	lawlessness	0
6463	apprehend	3
48180	feeling	0
26053	conquest	3
58343	haunted	3
25715	confound	5
80841	momentum	1
19824	chant	4
63847	inappropriate	7
55736	grandmother	6
60793	horrid	3
85476	observant	6
57933	hardened	3
83072	nausea	2
60343	homicide	3
92556	phoenix	6
116877	socialist	7
69268	jackpot	8
51959	frank	9
33089	delightful	9
10387	bankruptcy	7
34877	devastation	7
3337	ailing	7
137853	volunteer	3
140990	wreck	0
71966	laurels	6
3442	airs	2
27016	contour	6
82543	muzzle	3
121106	strategic	6
21956	cleverness	6
135025	unwillingness	5
50081	flirt	1
13465	blower	5
51439	formative	9
44215	erratum	5
2407	adverse	7
49321	firstborn	1
63576	improving	6
54909	glory	9
133297	unfortunate	7
107237	revolution	7
29695	criticism	5
7675	ashes	5
112193	sentence	3
130676	triumph	6
49826	flattering	6
135151	uplift	1
87935	outstanding	5
18223	carnage	3
71136	lace	6
103747	refused	7
37350	disparity	0
29987	crucifixion	7
63967	incarceration	7
20613	chimera	3
109424	saintly	4
124241	sweets	1
152	aberration	2
72039	lawful	9
63546	improve	6
38576	doctor	6
140033	wince	3
31747	deadly	7
36627	discourage	7
120563	stingy	3
38991	doomsday	1
46328	explosive	8
77135	martyrdom	5
81050	monstrosity	0
46323	explosive	3
127615	thump	5
33510	denounce	0
121055	stranger	5
105665	repulsion	5
122454	successful	4
86099	official	9
54621	glad	1
32992	deleterious	2
38133	distrust	3
15286	bride	6
69017	irritation	7
65485	inferiority	5
34667	detention	7
45734	exhilaration	4
45252	excellence	2
89444	paragon	4
120039	steady	9
107645	rigid	5
90285	patch	5
140922	wrangling	2
117700	spank	0
118103	speculation	3
42329	emphasize	9
111008	screech	8
1155	accused	5
134245	unprofitable	5
68935	irreverent	5
102146	reading	6
11946	benign	6
115125	sketchy	5
85306	obliging	6
126136	tenacious	6
28825	covet	5
70573	killing	3
34607	detainee	7
9176	authorized	6
126186	tender	6
138	abduction	8
114733	sinful	3
102745	reckless	5
57932	hardened	2
46583	exterminate	3
44208	erratic	8
113150	sharpen	0
43737	epidemic	7
36277	disastrous	7
23664	commendable	4
108907	ruinous	7
64813	indictment	3
45111	exalt	1
107984	roadster	4
70187	jurisprudence	7
6191	appeal	1
10460	barb	0
12215	bewildered	5
43306	ensign	6
108905	ruinous	5
30067	crumbling	7
141237	wrongly	7
125210	talons	0
66653	insidious	3
137775	volcano	5
140226	wireless	6
48075	febrile	5
87148	ordeal	8
114580	simmer	0
123505	supremacy	5
21759	clean	9
99910	punishing	0
132925	undo	5
52173	frenzied	3
58125	harrowing	5
68400	invasion	0
60342	homicide	2
69261	jackpot	1
51971	frantic	1
60832	horror	2
98203	projectile	3
77969	mediate	9
69482	jealousy	2
140020	wimpy	0
41569	elegance	9
91257	pensive	7
48422	ferocious	2
87306	orgasm	6
131745	ugliness	5
73011	letter	1
63497	imprisoned	7
130182	tree	2
32045	deceived	5
56849	guarded	9
91086	penchant	6
133716	unity	6
140347	wither	7
52693	fugitive	3
131554	twinkle	4
59636	heyday	6
75196	loyal	6
94016	pledge	6
1215	ache	5
36430	disclaim	0
116233	smite	3
137751	volatility	1
110418	scare	8
47435	famine	5
6473	apprehension	3
124012	swamp	2
25625	confiscate	5
48735	fiend	5
53775	gaunt	5
90411	patient	1
137851	volunteer	1
27755	copy	5
24044	companion	4
120395	stiff	5
99903	punished	3
31935	debt	5
132226	unbreakable	6
89699	parietal	9
129499	transaction	9
139205	weight	5
52333	frightened	3
91916	perpetuity	6
134175	unpleasant	5
83769	neutrality	9
98336	prominence	6
43732	epidemic	2
68093	intolerant	3
82455	mutant	5
64055	incestuous	5
114591	simmering	1
4855	anal	5
52716	fulfill	6
64822	indifference	2
11310	beast	0
47504	fancy	4
29635	cripple	5
18228	carnage	8
111685	seduce	5
101256	radio	6
61859	hymn	9
72755	lemon	5
45685	exhausted	5
118530	spiteful	0
105436	repose	6
33086	delightful	6
106767	retirement	7
110772	scold	2
138530	warp	0
127291	thought	1
120040	steal	0
70865	knell	5
32660	defiant	0
22216	clothe	6
37095	disinterested	5
1150	accused	0
46556	extensive	6
88502	owing	2
62773	imminent	3
104323	rejects	3
21919	clerical	9
4916	analyst	6
139202	weight	2
123905	suspension	5
86746	opportune	6
34435	despotism	5
24445	complexed	5
76766	manufacturer	6
62392	illiterate	2
76389	mandarin	9
55166	godly	6
6576	approving	6
102316	reason	6
62655	immature	5
28653	courageous	3
130255	tremor	5
42489	enable	9
121330	strife	0
62753	immigrant	3
5430	annoying	0
137616	vital	6
38776	dolphin	6
52765	fumble	5
14036	bonus	6
26019	connective	9
111249	seals	9
135656	valiant	6
134475	unsafe	5
58715	heartburn	5
31858	death	8
124611	synchronize	1
113628	shock	8
11345	beating	5
107851	risky	1
137415	virulence	5
105273	repellent	3
76573	manifestation	3
130257	tremor	7
9905	badger	5
133666	unison	6
65125	inefficient	5
107662	rigor	2
74086	lithe	6
68135	intractable	5
50120	flog	0
13345	blockade	5
97276	prime	6
5420	annoyance	0
122623	suffering	3
108685	rowdy	5
85985	offended	5
96475	prejudiced	5
39311	draft	1
132267	uncaring	7
133077	unequal	7
124574	symphony	4
106545	restriction	5
122426	succeed	6
48985	filthy	5
9885	bad	5
140476	womb	6
135816	vanquish	6
90545	patter	5
19663	challenge	3
81777	mourning	7
78639	meritorious	9
41338	ejaculation	8
48036	feat	6
32942	delay	2
122421	succeed	1
33939	depth	9
90535	patronizing	5
107046	reverend	6
79498	mimicry	8
81922	mucus	2
29304	create	4
31836	dear	6
136963	victim	3
8352	asymmetry	2
102576	receiving	6
118685	spoke	5
1231	achievement	1
28863	cowardly	3
98986	protect	6
131183	tumultuous	3
67299	intelligence	9
3606	alertness	6
129945	trashy	5
48982	filthy	2
34060	derogatory	0
105191	repay	1
96914	presto	4
58993	heft	3
42566	enchanting	6
135105	upheaval	5
4111	aloha	1
23719	commerce	9
75106	lovely	6
91925	perplexed	5
68619	inviting	9
28015	corpse	5
112407	sequestration	7
66085	inhumanity	5
98555	propaganda	5
44340	eschew	0
80914	money	4
114621	simplify	1
128126	tinsel	6
38744	doll	4
20956	chronicle	6
125326	tantalizing	6
51656	fortunate	6
38055	distraction	5
127108	thief	8
2275	adulterated	5
2842	affront	2
60835	horror	5
15798	buck	8
51005	foreboding	5
3816	allay	6
76182	malevolent	2
95016	pope	6
104709	remains	9
93360	pirate	0
64466	increase	6
41826	eloquent	6
88255	overload	5
117495	sortie	5
110824	score	4
31852	death	2
18973	caution	3
110982	scream	2
31648	dawn	8
140856	worship	6
104673	reluctant	3
32549	defended	9
33066	delight	6
100896	quickness	6
8567	atrocity	7
95066	population	6
2294	advance	4
129403	traitor	3
56700	growl	0
114903	siren	3
42813	endocarditis	3
53665	gasping	5
97199	priest	9
46318	explosion	8
33925	deprivation	5
125796	technology	6
136264	venerable	4
70555	kidnap	5
87855	outrage	5
94815	polygamy	5
63990	incense	0
57535	halting	5
64696	independence	6
65523	infestation	3
75656	lyre	6
42726	encyclopedia	6
29593	criminality	3
88117	overdue	7
75635	lynch	5
30810	cussed	0
111413	seclusion	3
31170	daemon	0
81866	mover	6
95916	pray	6
61345	humbug	5
131791	ultimately	1
109796	sanitary	6
62971	impatient	1
134628	unstable	8
56164	green	4
99821	punctual	1
77415	materialist	5
50965	forcibly	5
1239	achievement	9
42666	encourage	6
56436	grist	6
55945	grating	5
43779	episcopal	9
128395	toilet	5
9315	avarice	5
