	word	label_int
54954	glow	4
44168	erotic	6
65170	inequality	0
24364	complement	4
141624	young	4
137409	virtuous	7
37457	displaced	5
136952	vicious	2
81303	morbidity	3
55964	gratitude	4
41539	electorate	7
138053	vulnerability	3
4953	anarchism	3
137851	volunteer	1
136529	verified	7
332	abortion	2
49034	finally	4
111561	secular	1
127390	threatening	0
11504	beer	4
136960	victim	0
133827	unlawful	5
57527	halter	5
88128	overestimate	6
18999	cautious	7
5343	annihilate	3
32443	defamation	3
61143	howl	3
37213	dismay	3
4200	altercation	0
110403	scarcity	3
45248	excel	6
106224	respect	4
125213	talons	3
105587	reproach	5
25627	confiscate	5
39503	dreadful	3
98852	prosecution	2
2402	adverse	2
137750	volatility	0
82203	murder	3
130418	trick	6
66207	injured	5
53818	gawk	6
116068	slush	6
50120	flog	0
60489	honeymoon	7
130869	true	7
86820	opposition	0
41469	elder	7
26809	content	7
18499	cash	7
40549	eagle	7
45384	excitation	4
104049	regularity	7
46169	expert	7
56378	grin	6
26804	content	4
96611	preparatory	1
61202	huff	2
79798	miraculous	6
45734	exhilaration	4
31193	dagger	3
55519	governor	7
58280	hating	0
68278	intrusive	6
61409	humility	7
74687	lonely	5
138313	wan	3
36752	discriminating	2
140907	wound	5
50573	foe	3
120043	steal	3
54894	glorify	4
38083	distressed	3
61551	hunter	1
123753	surveillance	3
138470	warlike	0
15890	buffet	0
108837	rue	5
118983	sprite	3
31077	cyst	5
50824	football	4
14722	boy	2
92220	perverse	0
16343	buried	3
58423	haze	3
110773	scold	3
35989	director	7
48740	fierce	0
15294	bridegroom	4
99913	punishing	3
137947	vote	5
60973	hostile	3
63770	inadmissible	0
14584	bounty	4
6929	architecture	7
19162	celebrity	2
39567	dreary	5
35503	difficult	3
63407	impotence	5
117427	soreness	5
125259	tandem	7
25879	congruence	7
129942	trashy	2
41894	emancipation	4
115400	slander	0
19257	cemetery	5
105791	rescue	1
115497	slaughter	5
101612	rancid	2
21501	clamor	1
106389	responsible	7
133772	unjustifiable	2
22992	coldness	2
72573	legalized	3
60343	homicide	3
46593	extermination	3
73241	liberty	1
123930	suspicious	0
111833	seize	3
32037	deceive	5
2354	advent	4
85343	obliterated	3
52063	freakish	3
54143	gent	3
15750	brutality	0
93360	pirate	0
85027	nutritious	5
136713	vertigo	3
13092	bleeding	2
38130	distrust	0
95741	powerful	1
51001	foreboding	1
123273	superstition	3
129143	toxin	3
83390	neglected	0
115553	slayer	3
51123	foreigner	3
105614	reproductive	4
97671	proceeding	1
86847	oppression	5
17444	candid	4
83572	nepotism	2
39823	drown	3
13144	blessed	4
122757	suicide	5
31483	darken	3
107207	revoke	5
124614	synchronize	4
17562	canker	2
102871	recombination	1
53222	gall	2
125637	tax	5
61782	hydrocephalus	2
33084	delightful	4
79794	miraculous	4
52170	frenzied	0
62322	ill	2
116807	sob	5
60773	horrible	3
48567	feudalism	5
82200	murder	0
102139	readiness	7
122747	suicidal	5
122383	subversion	3
10312	banish	2
45388	excitation	6
56303	grievous	3
138600	warrior	0
122454	successful	4
114703	sin	3
138523	warning	3
122033	subordinate	3
20389	chemist	7
106761	retirement	1
72931	lessen	1
95918	pray	6
75502	lush	2
113197	shatter	5
111677	sedition	5
83358	nefarious	6
68749	iron	7
34693	deteriorate	3
36810	disease	0
127650	thundering	0
60242	holocaust	2
89394	parade	4
12112	betray	2
112549	serve	7
137282	violently	2
47142	failure	2
2282	adultery	2
115818	slip	6
80082	misplace	2
30943	cutthroat	3
88423	overthrow	3
80369	moat	7
110762	scoff	2
36033	disable	3
117381	sorcery	1
23129	collectively	7
121957	subjugation	5
108237	romance	5
139233	weighty	3
109518	sally	6
31510	darkness	0
29883	crouching	3
15743	brutal	3
94640	polemic	0
136984	victor	4
97483	prison	3
2413	adversity	3
106693	retard	3
80539	moderator	7
63490	imprisoned	0
70503	khan	3
51959	frank	7
63588	improvisation	6
134167	unpaid	5
112193	sentence	3
104341	rejoicing	1
133719	unity	7
79942	miserable	2
97597	probation	5
35939	diplomatic	7
115520	slave	0
110411	scare	1
140899	wot	7
30272	cuckold	2
72728	leisure	6
16333	burial	3
105199	repay	7
33982	derision	2
79239	midwife	7
120493	stillness	3
75654	lyre	4
96261	prediction	1
116057	slur	5
32979	delegate	7
33159	deliverance	7
94750	politics	0
59877	hindering	5
114938	sisterhood	6
59554	heroism	4
59941	hire	1
29481	creeping	1
110897	scourge	5
113001	shaky	1
80628	modify	6
108763	rubble	3
127380	threaten	0
2783	afflict	3
71130	lace	0
23909	communicate	7
7410	arson	0
69012	irritation	2
32573	defense	3
91063	penalty	3
114213	sickening	3
93974	pleased	4
91173	penetration	3
136293	vengeful	3
132749	understanding	7
112164	sensual	4
10300	banger	0
32571	defense	1
125679	teach	7
23410	combatant	0
7153	armament	3
55373	gore	3
108143	rod	3
141671	zeal	1
82213	murderer	3
68733	iris	3
95881	praiseworthy	1
45438	exclaim	6
82223	murderous	3
118011	spectacular	1
20329	cheerfulness	7
83922	nicotine	2
34607	detainee	5
120563	stingy	3
69558	jerk	6
135207	upset	5
28182	corrupting	2
68171	intrigue	1
137204	vindication	4
113399	shepherd	7
115503	slaughterhouse	3
53522	garish	2
20131	chastity	1
137263	violence	3
51168	foresee	6
11300	bearish	0
46278	explode	6
124699	synonymous	7
137270	violent	0
36882	disgraced	2
140220	wireless	0
81962	muddy	2
75377	lunacy	5
6129	apostolic	7
140923	wrangling	3
93340	pique	0
33273	dementia	3
136110	vehement	0
79852	misbehavior	2
30100	crushed	0
134570	unsettled	0
13957	bondage	5
673	abyss	3
66038	inheritance	6
27489	conveyancing	7
50744	fondness	4
31073	cyst	3
71921	launch	1
27729	cop	7
59949	hire	7
121269	strengthening	7
120029	steadfast	7
23022	collapse	2
31742	deadly	2
111800	segregate	0
33560	denunciation	0
98891	prospectively	1
77061	marry	1
126754	thankful	4
112492	serpent	2
41440	elbow	0
73753	lines	3
66542	insanity	2
31593	dastardly	3
49582	flagrant	2
104579	reliance	7
81721	mountain	1
78513	mercenary	3
100494	quaint	4
20334	cheering	4
69794	joker	4
86901	optimism	1
119453	stalk	3
128021	timidity	1
34878	devastation	6
106080	resisting	0
3929	alliance	7
51461	forming	1
10184	balm	4
127468	thrill	6
26420	consternation	0
76187	malevolent	5
58614	healthful	4
107663	rigor	3
97981	proficiency	1
126194	tenderness	4
71024	kudos	4
51537	forsaken	5
31497	darkened	5
140013	wimp	3
68521	investigation	1
3047	aggravating	5
66784	inspiration	4
56980	guillotine	0
37770	disservice	0
135389	usual	7
18227	carnage	5
87852	outrage	2
11224	beam	4
62753	immigrant	3
138423	warden	3
48350	fenced	0
37450	displaced	0
102369	reassurance	7
83392	neglected	2
82493	mutiny	3
71059	labor	7
15537	broke	5
95487	posthumous	5
8600	attack	0
7827	assassination	5
61611	hurry	1
59758	highest	6
33078	delighted	6
88820	painful	0
50047	flinch	5
114132	shun	2
44313	escape	3
70867	knell	5
109190	saber	0
9382	aversion	2
72952	lesser	2
141678	zeal	6
33154	deliverance	4
7421	art	1
132422	unconscionable	2
125532	tasteless	2
44278	eruption	6
112802	sewer	2
118574	splendor	4
51637	fortress	5
120720	stone	0
130979	trustee	7
109073	rupture	3
37620	disreputable	0
38278	divergent	6
7407	arsenic	5
68093	intolerant	3
10697	barren	5
107220	revolting	0
57871	happy	1
12230	bias	0
1989	administrative	7
140169	winning	7
92861	picket	1
56340	grim	0
99411	pry	1
40071	duel	1
140920	wrangling	0
31743	deadly	3
42910	enemy	0
36273	disastrous	3
38150	disturbed	0
116819	sobriety	7
33850	depreciated	0
5731	anticipation	1
2499	adviser	7
8661	attendance	1
110957	scrapie	5
98364	promise	4
89627	pare	5
73189	libel	7
113350	shell	0
116520	sneak	0
2407	adverse	5
68070	intolerable	0
2769	affirmatively	7
102482	recalcitrant	2
119611	star	1
67190	insurrection	0
140023	wimpy	3
20341	cheery	1
68327	invade	5
53040	fuss	0
114741	sing	1
113857	shot	5
76359	management	7
19174	celestial	4
57143	gunpowder	3
69057	isolate	5
124179	sweet	7
137994	vow	4
109459	salary	7
34881	develop	1
60243	holocaust	3
59123	hellish	3
48034	feat	4
113043	shame	3
125709	team	7
24019	compact	7
24878	concealed	6
47504	fancy	4
43194	enlighten	4
3697	alienated	5
100630	quarrel	0
37218	dismay	6
67953	interviewer	3
136972	victimized	2
98369	promise	7
2669	affection	7
79912	misconception	2
27020	contraband	0
15309	bridesmaid	7
30522	cur	2
64570	indecency	0
30259	cube	7
86379	omniscient	7
8224	astonishment	4
77884	medal	4
107181	revive	1
20499	chicane	7
102630	recession	0
12858	bizarre	6
36160	disappoint	0
122627	suffering	5
51439	formative	7
1903	adjudicate	3
66757	insolvent	5
60990	hostility	0
77412	materialist	2
51867	fragile	5
7999	assignee	7
62660	immaturity	0
54347	ghetto	5
86182	ogre	2
45533	execution	3
70550	kidnap	0
133072	unequal	2
6463	apprehend	3
34963	devilish	3
133070	unequal	0
51339	forgiving	7
9514	award	4
45949	expect	7
75851	magical	1
134437	unrest	5
66173	injection	3
42669	encourage	7
115493	slaughter	3
83509	neighbor	7
109863	sarcoma	3
134299	unquestionably	7
101410	rail	0
16743	buzz	3
127213	thirteenth	3
113582	shit	2
123204	superman	4
76290	malpractice	0
10473	barbarian	3
124217	sweetheart	5
82330	musical	0
73863	lion	3
48763	fight	3
93433	pitfall	3
38067	distraught	5
32847	defunct	5
32232	decompose	2
91451	perfect	1
24759	comptroller	7
31292	damn	2
5913	anxious	3
126037	tempest	5
4672	amphetamines	2
138711	watch	1
114008	shrill	6
20787	cholera	5
86611	opera	1
135882	varicella	2
139508	whim	6
90234	pastor	4
2459	advisable	7
66431	inoculation	1
48423	ferocious	3
99893	punish	3
110840	scorn	0
60792	horrid	2
4450	ambush	0
72724	leisure	4
4990	anathema	0
37492	displeasure	2
84270	noncompliance	0
140347	wither	5
5363	annihilation	3
133902	unlucky	2
97989	proficiency	7
21508	clamor	6
134720	unsympathetic	0
122444	success	4
133578	unintended	6
48528	fete	6
101909	rational	7
36262	disaster	2
79263	mighty	3
31277	damages	5
25599	confirmation	7
113198	shatter	6
37177	dislocated	5
3572	alcoholism	2
120437	stifled	5
137948	vote	6
43323	enslaved	3
35270	diatribe	0
37017	disillusionment	5
55050	gnome	0
98292	prolong	2
52047	frayed	5
108244	romantic	4
47151	fain	1
141503	yelp	3
35269	diary	7
25557	confined	5
91891	perpetuate	1
106680	retaliatory	0
101980	rave	0
60519	honorable	7
9159	authorization	7
106540	restriction	0
37242	dismissal	2
68178	intrigue	6
33722	deplorable	2
36762	discrimination	2
131869	umpire	7
28412	cough	2
124013	swamp	3
13322	blob	2
62383	illicit	3
51734	found	4
25799	conglomerate	7
117793	spasm	3
29593	criminality	3
111008	screech	6
60224	holiness	4
12110	betray	0
37657	disrespectful	5
2221	adore	1
130783	troublesome	3
47362	falsity	2
89699	parietal	7
9453	avoid	3
135400	usurped	0
104840	remiss	0
103859	regent	7
119153	squeamish	3
104007	regrettable	5
124571	symphony	1
1163	accuser	3
60631	hopeful	1
27023	contraband	3
119022	spurious	2
44780	evade	0
44643	ethereal	3
109584	salute	4
134172	unpleasant	2
31789	deal	7
97034	prevail	4
242	abnormal	2
12040	berserk	0
136419	veracity	7
37262	disobedience	2
69063	isolated	3
35488	differently	6
132253	uncanny	3
130068	treachery	6
80242	mistrust	2
49479	fitting	7
60030	hit	0
80277	misunderstanding	5
64292	incompatible	2
108423	rot	3
20419	cherish	7
9883	bad	3
95742	powerful	2
97979	professorship	7
41569	elegance	7
34863	devastating	3
52922	furious	2
100519	qualified	7
74673	loneliness	3
60272	homeless	2
94663	policeman	3
18140	carelessness	0
16928	cadaver	6
104290	reject	0
40521	eager	1
4639	amortization	7
30183	crypt	3
56300	grievous	0
57989	hardy	7
10330	banishment	0
96241	predict	1
114621	simplify	1
43224	enliven	4
25563	confinement	3
89063	palsy	3
270	abolish	0
31543	dart	3
45687	exhausted	5
139742	whore	2
66799	inspire	7
93611	plan	1
67021	instructor	1
129327	tragedy	5
71904	laughing	4
612	abundance	2
78117	meek	5
139918	wild	6
35948	dire	6
7183	armed	3
45398	excite	6
36207	disapproval	5
64274	income	4
140228	wireless	6
67364	intense	4
59693	hide	3
60827	horrifying	5
86852	oppressive	2
7970	asshole	0
136102	vegetative	2
30103	crushed	3
7972	asshole	2
9263	autopsy	3
40361	dutiful	1
113773	shortage	3
122617	sufferer	5
49842	flatulence	2
53067	futile	5
76079	majesty	7
29519	crescendo	7
95697	poverty	5
141090	wring	0
136562	vermin	2
132871	undisclosed	1
50960	forcibly	0
39311	draft	1
127592	thug	2
63541	improve	1
33161	delivery	1
16560	busted	0
16110	bully	0
102571	receiving	1
87234	organ	4
7769	aspiring	7
113379	shelter	7
112084	sensational	4
4784	amused	4
134931	unverified	1
134160	unpaid	0
16902	cacophony	2
55257	gonorrhea	5
41009	edification	7
12999	blanket	7
110093	savagery	3
57120	gun	0
18111	career	1
50088	flirt	6
135180	uprising	0
52333	frightened	3
18971	caution	1
130969	trust	7
56694	grow	4
91558	peri	6
117761	sparkle	1
108162	rogue	2
15107	breakup	5
134979	unwavering	7
59631	heyday	1
104219	reinforcements	7
82921	nascent	1
133022	uneasy	2
70553	kidnap	3
14571	bountiful	1
73224	liberate	4
37837	dissolution	5
67447	inter	5
95132	porn	2
90409	patience	7
126867	theocratic	5
28101	correspondence	1
130134	treat	4
134684	unsurpassed	4
127653	thundering	3
67183	insurmountable	3
119737	starvation	5
108052	robbery	2
152	aberration	2
101877	rating	5
42974	engaged	4
33767	deportation	5
47939	favorite	7
117322	soot	2
26350	conspirator	0
117703	spank	3
96301	predispose	1
80790	molestation	0
31649	dawn	7
92069	personal	7
134473	unsafe	3
71892	laughable	2
12353	bier	3
614	abundance	4
19262	censor	2
126570	terrorist	0
12430	bile	0
38204	ditty	4
29304	create	4
20947	chronic	5
82608	mystic	6
96980	pretending	0
34697	deteriorate	5
109569	salutary	7
116083	sly	3
24973	concerned	3
58413	hazardous	3
2847	affront	5
131702	tyrant	2
48003	fearless	3
68604	invite	4
123493	suppression	3
25509	confident	7
55530	grab	0
35129	diagnosis	7
40433	dying	3
31028	cyclone	6
18253	carnivorous	3
64427	inconvenient	5
858	accolade	6
126813	theft	3
78163	melee	3
32298	decoy	6
105272	repellent	2
139847	widow	5
68839	irrefutable	7
33142	delirium	2
33960	deranged	0
58879	heavens	7
140788	worm	6
109414	saint	4
34162	desert	2
56839	guard	7
44340	eschew	0
99810	punch	0
101348	raffle	6
126629	testament	7
53924	gem	4
23589	commandant	7
80180	misstatement	0
77787	measles	5
89719	parish	7
110873	scoundrel	3
110423	scarecrow	3
115557	slayer	5
132573	undecided	3
36747	discriminate	5
19987	chargeable	5
3090	aggressive	0
47621	farm	1
134760	unthinkable	0
113640	shoddy	0
133792	unkind	2
130092	treason	2
71911	laughter	1
110147	savor	5
136264	venerable	4
16277	burdensome	5
46313	explosion	3
84567	nothingness	5
95361	possess	1
61637	hurtful	5
55253	gonorrhea	3
13282	blister	2
140290	witch	0
106964	revel	4
73229	liberate	7
58033	harmful	3
70407	kennel	5
105507	repress	5
115518	slaughtering	6
118709	spokesman	7
34113	descent	3
67293	intelligence	3
110090	savagery	0
93152	pimple	2
72092	laxative	2
97881	production	1
7780	assail	0
36268	disaster	6
100063	purgatory	3
29001	cradle	1
106430	restitution	0
13134	bless	4
53348	gambling	6
26951	continue	1
45941	expect	1
65749	inform	7
18732	catastrophe	2
64870	indignation	0
128750	torment	0
55761	grant	1
4659	amour	7
76068	majestic	6
135151	uplift	1
7193	armor	3
48082	fecal	2
71267	lagging	5
18738	catastrophe	6
126432	termite	2
80373	mob	3
9880	bad	0
65360	infantile	0
3781	alive	1
71262	lagging	2
55124	god	4
133134	unexpected	4
114808	singularly	6
77910	meddle	0
46477	expulsion	5
82210	murderer	0
130138	treat	6
73183	libel	3
292	abominable	2
71914	laughter	4
88817	pained	5
48130	fee	0
3040	aggravating	0
24214	compensate	4
86421	ongoing	1
33061	delight	1
72063	lawsuit	3
131019	truthfulness	7
55252	gonorrhea	2
69413	jaundice	3
69323	jail	3
31300	damnation	0
101157	rack	5
50890	foray	0
45691	exhaustion	1
44083	erase	3
117564	soundness	4
84993	nurture	3
68253	intruder	3
101061	quote	1
7030	argument	0
24534	compliment	4
109424	saintly	4
7677	ashes	5
140960	wrath	0
55861	grasping	1
67937	intervention	5
54363	ghostly	3
10703	barricade	3
114937	sisterhood	5
23423	combative	3
8291	astronomer	1
39877	drugged	5
24219	compensate	7
7219	armory	7
124211	sweetheart	1
59634	heyday	4
31857	death	5
132464	unconstrained	4
19660	challenge	0
81137	moody	5
101403	raid	3
53623	gash	3
27760	copycat	0
47797	fatality	5
87278	organization	6
73528	lightning	6
114732	sinful	2
86837	oppress	5
59110	hell	0
68614	inviting	4
7370	arrogant	0
2204	adorable	4
44323	escaped	3
90719	peace	7
86783	opposed	3
26569	consul	7
121421	strive	1
125712	tearful	2
45241	excel	1
16912	cad	2
5412	annoy	2
47862	fatty	2
133658	unique	6
92860	picket	0
110114	save	4
43424	entertain	4
65591	infinity	1
118111	speculative	1
2840	affront	0
71782	latent	2
140813	worry	3
129407	traitor	5
120068	stealth	6
10413	banshee	3
107277	revolver	5
110397	scarcely	5
125713	tearful	3
110407	scarcity	5
114930	sisterhood	0
34163	desert	3
65818	infrequent	6
60823	horrifying	3
27660	coop	0
11944	benign	4
29399	credible	7
52079	freedom	7
102131	readiness	1
134698	unsuspecting	6
115540	slay	0
881	accompaniment	1
132700	underpaid	0
34430	despotism	0
76230	malign	0
126580	terrorize	0
122807	sullen	5
86919	optimist	7
72729	leisure	7
137250	violation	0
138913	weakly	3
124263	swelling	3
141749	zest	7
112829	sex	7
110709	scientist	7
130052	treacherous	2
104419	related	7
102971	reconstruct	1
116230	smite	0
132480	uncontrollable	0
40697	earthquake	5
63469	impressionable	7
17560	canker	0
3539	alb	7
15543	broken	3
123891	suspense	1
49471	fitting	1
102024	raving	4
68591	invitation	1
71333	lament	3
1433	acrobat	3
116862	socialism	2
99302	provoking	2
91919	perpetuity	7
99817	punch	5
18033	carcass	3
78639	meritorious	7
140221	wireless	1
42168	emergency	6
109379	sage	7
18849	cathedral	7
58861	heavenly	1
92129	persuade	7
27949	coronation	7
52327	frighten	5
115510	slaughtering	0
45224	exceed	4
59572	herpesvirus	2
140020	wimpy	0
180	abhorrent	0
81050	monstrosity	0
124171	sweet	1
128873	torture	3
81589	motherhood	7
45482	excretion	2
64141	incite	1
33939	depth	7
83591	nervous	1
121503	struggle	3
43474	enthusiast	4
66759	insolvent	7
61643	hurting	3
29230	crazed	0
128511	tomorrow	1
39518	dreadfully	6
26579	consult	7
56422	grisly	2
139204	weight	4
31740	deadly	0
38143	disturbance	3
127383	threaten	3
80020	mislead	0
13298	blitz	6
91867	perpetrator	5
52269	friend	7
118869	spotless	7
106527	restrict	5
4369	ambassador	7
82237	murky	5
38493	divorce	3
138672	waste	2
64698	independence	6
136563	vermin	3
44853	evasion	3
45124	exaltation	4
40524	eager	4
58359	haven	7
86610	opera	0
30601	curiosity	1
447	absent	5
121500	struggle	0
66511	inquiry	1
69999	judiciary	7
6351	applicant	1
5687	anthrax	5
56379	grin	7
138977	wearily	5
33283	demise	3
65348	infant	6
31644	dawn	4
38997	doomsday	5
4960	anarchist	0
54394	gift	4
25529	confidentially	7
29637	cripple	5
122682	suffocating	2
107522	ridicule	2
123658	surprise	6
93563	plague	3
91583	perilous	3
108890	ruined	0
76250	malignant	0
75793	mafia	3
17947	captive	5
130303	trepidation	3
28779	covenant	7
25024	conciliation	4
15389	brilliant	7
43451	entertainment	1
50473	flying	3
139207	weight	5
37337	disparaging	5
53589	garrison	7
131697	tyranny	5
61142	howl	2
109193	saber	3
50084	flirt	4
18142	carelessness	2
13934	bonanza	4
12228	bewilderment	6
45158	examination	6
87301	orgasm	1
11243	bear	3
31592	dastardly	2
132249	unbroken	7
29143	crash	3
35352	dictatorship	2
119509	stamina	7
114624	simplify	4
37320	disparage	0
12820	bitterness	0
103081	recreational	1
65437	infectious	5
21472	claimant	2
87850	outrage	0
35340	dictatorial	0
28653	courageous	3
17318	camouflage	6
130751	trophy	1
65341	infant	1
56983	guillotine	3
52062	freakish	2
5430	annoying	0
105997	resign	5
140807	worried	5
8861	auction	1
14980	brawl	0
119347	stagnant	5
25207	condemnation	5
38942	donkey	2
110780	scolding	0
59402	heretic	2
95884	praiseworthy	4
9887	bad	5
31983	decay	3
59753	highest	3
54398	gift	6
79858	misbehavior	6
140854	worship	4
74940	lose	0
79993	mishap	3
30083	crusade	3
9867	bacteria	5
26503	constrain	3
54670	glare	0
125328	tantalizing	6
55940	grating	0
29409	credit	7
117648	spa	6
75733	mad	3
107282	revulsion	2
113993	shriek	3
116050	slur	0
139330	wench	0
110953	scrapie	3
36170	disappointed	0
64480	incredulous	0
54301	germination	1
94563	poisoned	3
48480	fervor	0
61942	hypocritical	2
133487	unimportant	5
33071	delighted	1
68990	irritable	0
134482	unsatisfactory	2
116552	sneer	2
19239	cement	7
3050	aggravation	0
97492	prisoner	2
36837	disembodied	5
85912	odious	2
34170	deserted	0
10303	banger	3
66031	inheritance	1
30673	curse	3
140900	wound	0
131897	unable	5
120851	store	1
1381	acquiring	1
74322	loathing	2
112421	serenity	1
60953	hostage	3
101628	randomly	6
74677	loneliness	5
69543	jeopardy	3
78712	mess	2
129932	trash	2
47524	fanfare	4
52328	frighten	6
45697	exhaustion	5
41280	egregious	0
33581	denying	1
55370	gore	0
43237	enmity	5
10383	bankruptcy	3
23849	commonplace	7
140303	witchcraft	3
135072	unworthy	2
114242	sickness	2
110410	scare	0
100164	purr	4
33842	depreciate	2
130182	tree	2
52759	fully	7
57854	happily	4
50152	flop	2
61454	humorous	4
45393	excite	3
62773	imminent	3
1119	accurate	7
72982	lethal	2
3333	ailing	3
106547	restriction	5
77123	martyr	3
127593	thug	3
91577	peril	5
6298	applause	6
28690	court	0
89444	paragon	4
125721	tease	1
25750	confusion	0
56691	grow	1
124288	swerve	6
10460	barb	0
56893	guerilla	3
108887	ruin	5
86012	offensive	2
72549	legal	7
64827	indifference	5
36120	disallowed	0
130253	tremor	3
28443	counsellor	3
87633	outcast	3
56138	greatness	6
93489	pivot	7
15760	brute	0
99039	protector	7
70863	knell	3
141117	wrinkled	5
138040	vulgarity	0
44161	erotic	1
29110	cranky	0
111448	secrecy	6
108042	robber	2
131293	turbulence	3
7751	aspire	1
55621	gradual	1
87199	ordination	7
34760	detest	0
101963	rattlesnake	3
43372	entangled	2
36930	disgust	0
117397	sordid	5
20411	cherish	1
66193	injure	3
22429	coach	7
129433	tramp	3
67130	insult	0
141644	youth	4
55413	gory	3
31459	dare	7
47167	fainting	5
21919	clerical	7
25463	confessional	3
44268	erupt	6
4822	anaconda	2
34530	destructive	0
13100	blemish	0
121317	stricken	5
5134	angelic	4
9330	avenger	0
91967	persecution	5
33737	deplore	5
55164	godly	4
72093	laxative	3
67368	intense	6
86867	oppressor	5
73799	linguist	7
121489	structural	7
3431	airport	1
20418	cherish	6
86633	operation	3
29514	crescendo	4
55052	gnome	2
120457	stigma	5
69268	jackpot	6
110313	scandal	3
32027	deceitful	5
79781	miracle	1
65177	inequality	5
94812	polygamy	2
105870	resentment	0
124983	tactics	3
59122	hellish	2
71260	lagging	0
4804	amusing	4
138443	ware	3
47122	faeces	2
129511	transcendence	1
54877	gloomy	5
30670	curse	0
61958	hypothesis	6
37702	dissection	2
135617	vainly	5
140872	worthless	2
137969	votive	7
71710	lash	0
77034	marriage	4
39259	downright	7
6299	applause	7
91667	perish	5
59944	hire	4
53112	gaby	2
31170	daemon	0
47310	falsehood	0
34952	devil	2
125087	taint	5
66747	insolvency	5
78742	messy	2
132548	uncover	6
91960	persecution	0
16923	cadaver	3
20309	cheer	7
140427	woeful	5
86733	opponent	3
114514	silly	4
107078	reversal	6
92293	pestilence	3
130308	trepidation	6
73417	lifeless	5
92169	pertinent	7
13161	blessings	1
133751	university	1
116130	smash	0
119869	statistical	7
17363	campaigning	3
39502	dreadful	2
86833	oppress	3
114903	siren	3
5192	angry	2
10161	ballot	1
45111	exalt	1
33809	depository	7
107768	riotous	6
48263	felon	3
60972	hostile	2
33330	demon	0
66930	instinctive	0
50043	flinch	3
87179	ordinance	7
63400	impotence	0
72893	leprosy	3
43864	equality	4
33467	denied	5
62939	impartiality	7
19562	chagrin	2
61382	humiliating	2
33720	deplorable	0
66203	injured	3
106229	respect	7
36982	dishonest	2
59164	helpful	4
87231	organ	1
123654	surprise	4
36107	disagreement	5
34710	deterioration	0
33122	delinquent	2
37367	dispassionate	5
112429	serenity	7
100560	quandary	0
120597	stint	5
71547	languishing	5
114813	sinister	3
16113	bully	3
65530	infidel	0
108053	robbery	3
128447	tolerate	5
77819	measured	7
109418	saint	6
33277	dementia	5
136549	verily	7
80030	misleading	0
98539	proof	7
134784	untie	4
97999	proficient	7
85972	offend	2
123593	surgery	3
37002	dishonor	2
124567	sympathy	5
94557	poison	5
68024	intimate	4
26697	contaminated	5
624	abundant	4
33064	delight	4
47963	fear	3
95373	possessed	3
74947	lose	5
457	absentee	5
3442	airs	2
91911	perpetuity	1
104317	rejection	5
16869	cabinet	7
87271	organization	1
88827	painful	5
89508	paralyzed	6
36872	disgrace	2
64047	incest	5
99937	punitive	5
104093	regulatory	3
55699	grandchildren	7
31577	dashed	5
30953	cutting	3
2664	affection	4
94591	poke	1
52690	fugitive	0
44783	evade	3
117422	soreness	2
107233	revolution	3
18223	carnage	3
3618	alerts	6
19567	chagrin	5
38973	doom	3
137267	violence	5
58030	harmful	0
52340	frightful	0
93969	pleasant	7
126891	theology	1
44208	erratic	6
53528	garish	6
129201	track	1
60097	hoax	5
499	absolution	7
62342	illegality	2
53472	garbage	2
86840	oppression	0
8631	attainable	1
41548	electric	6
131781	ultimate	1
126662	tetanus	2
76162	malaria	2
46470	expulsion	0
107294	reward	4
19879	chaplain	7
52692	fugitive	2
32503	defection	3
126863	theocratic	3
107834	rising	4
115167	skid	5
36729	discretion	7
60832	horror	2
107750	riot	0
120562	stingy	2
85913	odious	3
77100	martial	0
102811	recognizable	1
50990	forearm	0
88507	owing	5
85722	occult	2
12082	bestial	2
140629	word	7
23943	communism	3
78309	memorable	7
47889	faultless	7
65543	infidelity	3
11773	belligerent	3
123033	sunk	3
18727	cataract	5
110353	scapegoat	3
30829	custodian	7
60223	holiness	3
139937	wilderness	5
139573	whirlpool	3
4421	ambition	1
47219	faith	7
15299	bridegroom	7
75939	magnificence	7
85360	oblivion	0
141227	wrongful	5
126031	tempest	1
97571	probability	1
41331	ejaculation	1
12131	betrothed	1
117694	spaniel	4
101659	ranger	7
42943	enforce	3
77069	marry	7
102070	react	0
112190	sentence	0
118437	spinster	5
36430	disclaim	0
108234	romance	4
73228	liberate	6
15763	brute	3
28923	coyote	3
137272	violent	2
86723	opium	3
3113	aghast	3
36540	discontent	0
44967	evict	5
23609	commanding	7
69541	jeopardy	1
111202	scum	2
115512	slaughtering	2
122719	suggest	7
41719	elite	7
3327	ail	5
112852	shabby	2
65388	infarct	6
23841	commonplace	1
12357	bier	5
61627	hurt	5
53047	fuss	5
54824	glitter	4
104702	remains	2
113073	shanghai	3
66227	injury	5
34739	determinate	7
102000	ravenous	0
116483	snare	3
81922	mucus	2
126909	theorem	7
118107	speculation	5
13020	blast	0
74141	litigate	1
2351	advent	1
94537	pointless	5
15533	broke	3
97559	privileged	7
135733	vampire	3
102889	recommend	7
138467	warfare	5
101550	ram	0
52388	frisky	6
135663	validity	3
40693	earthquake	3
12704	birth	4
13390	bloodshed	0
103552	reflux	2
63842	inappropriate	2
22702	coercion	2
6483	apprehensive	3
102578	receiving	6
89621	pare	1
43159	enjoy	7
82113	mum	3
